# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1386542.402902, 0
1386542.423394, 0
1386542.443861, 0
1386542.464327, 0
1386542.484788, 0
1386542.505253, 0
1386542.525985, 0
1386542.546445, 0
1386542.566906, 0
1386542.587366, 0
1386542.607825, 0
1386542.628286, 0
1386542.648749, 0
1386542.669248, 0
1386542.689718, 0
1386542.710183, 0
1386542.730644, 0
1386542.751105, 0
1386542.771564, 0
1386542.792004, 0
1386542.812465, 0
1386542.832928, 0
1386542.853389, 0
1386542.873851, 0
1386542.894317, 0
1386542.914802, 0
1386542.935292, 0
1386542.955762, 0
1386542.976259, 0
1386542.996876, 0
1386543.017375, 0
1386543.037872, 0
1386543.058369, 0
1386543.078866, 0
1386543.099361, 0
1386543.119858, 0
1386543.140356, 0
1386543.160853, 0
1386543.181350, 0
1386543.201844, 0
1386543.222351, 0
1386543.242837, 0
1386543.263302, 0
1386543.283767, 0
1386543.304229, 0
1386543.324693, 0
1386543.345296, 0
1386543.365756, 0
1386543.386226, 0
1386543.406720, 0
1386543.427194, 0
1386543.447684, 0
1386543.468155, 0
1386543.488618, 0
1386543.509080, 0
1386543.529541, 0
1386543.550003, 0
1386543.570464, 0
1386543.590925, 0
1386543.611385, 0
1386543.631850, 0
1386543.652356, 0
1386543.672825, 0
1386543.693288, 0
1386543.713749, 0
1386543.734208, 0
1386543.754669, 0
1386543.775129, 0
1386543.795589, 0
1386543.816196, 0
1386543.836656, 0
1386543.857118, 0
1386543.877583, 0
1386543.898073, 0
1386543.918542, 0
1386543.939005, 0
1386543.959469, 0
1386543.979928, 0
1386544.000389, 0
1386544.020860, 0
1386544.041348, 0
1386544.061815, 0
1386544.082277, 0
1386544.102738, 0
1386544.123199, 0
1386544.143658, 0
1386544.164121, 0
1386544.184583, 0
1386544.205046, 0
1386544.225507, 0
1386544.245967, 0
1386544.266429, 0
1386544.287091, 0
1386544.307552, 0
1386544.328004, 0
1386544.348465, 0
1386544.368927, 0
1386544.389395, 0
1386544.409874, 0
1386544.430368, 0
1386544.450862, 0
1386544.471357, 0
1386544.491855, 0
1386544.512359, 0
1386544.532863, 0
1386544.553363, 0
1386544.573891, 0
1386544.594372, 0
1386544.614842, 0
1386544.635561, 0
1386544.656005, 0
1386544.676471, 0
1386544.696934, 0
1386544.717396, 0
1386544.737857, 0
1386544.758319, 0
1386544.778781, 0
1386544.799245, 0
1386544.819707, 0
1386544.840178, 0
1386544.860640, 0
1386544.881102, 0
1386544.901564, 0
1386544.922026, 0
1386544.942488, 0
1386544.962951, 0
1386544.983419, 0
1386545.003881, 0
1386545.024351, 0
1386545.044838, 0
1386545.065330, 0
1386545.085803, 0
1386545.106491, 0
1386545.126964, 0
1386545.147436, 0
