# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
43298.208340, 0
43298.228812, 0
43298.249284, 0
43298.269774, 0
43298.290245, 0
43298.310720, 0
43298.331190, 0
43298.351661, 0
43298.372131, 0
43298.392603, 0
43298.413102, 0
43298.433575, 0
43298.454044, 0
43298.474521, 0
43298.494991, 0
43298.515461, 0
43298.535992, 0
43298.556470, 0
43298.576939, 0
43298.597409, 0
43298.617877, 0
43298.638349, 0
43298.658840, 0
43298.679312, 0
43298.699782, 0
43298.720252, 0
43298.740720, 0
43298.761194, 0
43298.781663, 0
43298.802130, 0
43298.822602, 0
43298.843090, 0
43298.863560, 0
43298.884184, 0
43298.904686, 0
43298.925157, 0
43298.945634, 0
43298.966124, 0
43298.986594, 0
43299.007066, 0
43299.027536, 0
43299.048014, 0
43299.068511, 0
43299.088982, 0
43299.109459, 0
43299.129931, 0
43299.150418, 0
43299.170892, 0
43299.191358, 0
43299.211828, 0
43299.232433, 0
43299.252905, 0
43299.273373, 0
43299.293840, 0
43299.314308, 0
43299.334776, 0
43299.355246, 0
43299.375716, 0
43299.396215, 0
43299.416688, 0
43299.437156, 0
43299.457667, 0
43299.478161, 0
43299.498633, 0
43299.519108, 0
43299.539578, 0
43299.560077, 0
43299.580713, 0
43299.601181, 0
43299.621646, 0
43299.642109, 0
43299.691233, 0
43299.711699, 0
43299.732166, 0
43299.752632, 0
43299.773098, 0
43299.793563, 0
43299.814026, 0
43299.834492, 0
43299.854958, 0
43299.875431, 0
43299.895990, 0
43299.916467, 0
43299.936962, 0
43299.957434, 0
43299.977904, 0
43299.998369, 0
43300.018833, 0
43300.039301, 0
43300.059807, 0
43300.080309, 0
43300.100806, 0
43300.121329, 0
43300.141835, 0
43300.162352, 0
43300.183093, 0
43300.203596, 0
43300.224098, 0
43300.244595, 0
43300.265084, 0
43300.285588, 0
43300.306086, 0
43300.326585, 0
43300.347092, 0
43300.367566, 0
43300.388005, 0
43300.408470, 0
43300.428934, 0
43300.449401, 0
43300.470109, 0
43300.490571, 0
43300.511036, 0
43300.531500, 0
43300.551996, 0
43300.572506, 0
43300.593005, 0
43300.613503, 0
43300.634004, 0
43300.654504, 0
43300.675003, 0
43300.695537, 0
43300.716011, 0
43300.736513, 0
43300.757190, 0
43300.777679, 0
43300.798181, 0
43300.818683, 0
43300.839184, 0
43300.859679, 0
43300.880193, 0
43300.900696, 0
43300.921192, 0
43300.941694, 0
43300.962199, 0
43300.982697, 0
43301.003197, 0
43301.023700, 0
43301.044203, 0
43301.064702, 0
43301.085202, 0
43301.105704, 0
43301.126192, 0
43301.146693, 0
43301.167192, 0
43301.187693, 0
43301.208205, 0
43301.228681, 0
43301.249151, 0
43301.269618, 0
43301.290082, 0
43301.310546, 0
43301.331160, 0
43301.351631, 0
43301.372100, 0
43301.392568, 0
43301.413035, 0
43301.433499, 0
43301.453963, 0
43301.474443, 0
43301.494911, 0
43301.515376, 0
43301.535837, 0
43301.556308, 0
43301.576801, 0
43301.597273, 0
43301.617743, 0
43301.638207, 0
43301.658670, 0
43301.679262, 0
43301.699730, 0
43301.720202, 0
43301.740664, 0
43301.761128, 0
43301.781594, 0
43301.802063, 0
43301.822530, 0
43301.843034, 0
43301.863533, 0
43301.884011, 0
43301.904533, 0
43301.925037, 0
43301.945523, 0
43301.966274, 0
43301.986774, 0
43302.007277, 0
43302.027769, 0
43302.048265, 0
43302.068769, 0
43302.089265, 0
43302.109766, 0
43302.130277, 0
43302.150781, 0
43302.171285, 0
43302.192090, 0
43302.212588, 0
43302.233094, 0
43302.253597, 0
43302.274086, 0
43302.294588, 0
43302.315092, 0
43302.335587, 0
43302.356096, 0
43302.376608, 0
43302.397093, 0
43302.417595, 0
43302.438102, 0
43302.458595, 0
43302.479081, 0
43302.499582, 0
43302.520093, 0
43302.540598, 0
43302.561092, 0
43302.581600, 0
43302.602103, 0
43302.622599, 0
43302.643111, 0
43302.663601, 0
43302.684106, 0
43302.704857, 0
43302.725364, 0
43302.745868, 0
43302.766370, 0
43302.786870, 0
43302.807377, 0
43302.827882, 0
43302.848390, 0
43302.868901, 0
43302.889409, 0
43302.909909, 0
43302.930682, 0
43302.951187, 0
43302.971695, 0
43302.992196, 0
43303.012694, 0
43303.033202, 0
43303.053705, 0
43303.074210, 0
43303.094724, 0
43303.115227, 0
43303.135720, 0
43303.156544, 0
43303.177042, 0
43303.197543, 0
43303.218052, 0
43303.238556, 0
43303.259063, 0
43303.279570, 0
43303.300076, 0
43303.320577, 0
43303.341073, 0
43303.361575, 0
43303.382290, 0
43303.402788, 0
43303.423293, 0
43303.443782, 0
43303.464291, 0
43303.484782, 0
43303.505271, 0
43303.525756, 0
43303.546262, 0
43303.566767, 0
43303.587267, 0
43303.607774, 0
43303.628266, 0
43303.648755, 0
43303.669239, 0
43303.689747, 0
43303.710244, 0
43303.730741, 0
43303.751250, 0
43303.771752, 0
43303.792243, 0
43303.812714, 0
43303.833196, 0
43303.853702, 0
43303.874209, 0
43303.894715, 0
43303.915212, 0
43303.935701, 0
43303.956253, 0
43303.976760, 0
43303.997259, 0
43304.017761, 0
43304.038261, 0
43304.058767, 0
43304.079271, 0
43304.099773, 0
43304.120274, 0
43304.140777, 0
43304.161303, 0
43304.182113, 0
43304.202619, 0
43304.223132, 0
43304.243625, 0
43304.264128, 0
43304.284630, 0
43304.305137, 0
43304.325703, 0
43304.346206, 0
43304.366705, 0
43304.387206, 0
43304.407868, 0
43304.428396, 0
43304.448900, 0
43304.469401, 0
43304.489913, 0
43304.510419, 0
43304.530922, 0
43304.551430, 0
43304.571941, 0
43304.592449, 0
43304.612955, 0
43304.633675, 0
43304.654180, 0
43304.692207, 0
43304.712715, 0
43304.733219, 0
43304.753715, 0
43304.774214, 0
43304.794715, 0
43304.815220, 0
43304.835982, 0
43304.856489, 0
43304.876994, 0
43304.897494, 0
43304.918002, 0
43304.938497, 0
43304.958998, 0
43304.979499, 0
43305.000011, 0
43305.020517, 0
43305.041026, 0
43305.061821, 0
43305.082322, 0
43305.102818, 0
43305.123305, 0
43305.143798, 0
43305.164305, 0
43305.184798, 0
43305.205300, 0
43305.225795, 0
43305.246298, 0
43305.266785, 0
43305.287290, 0
43305.307789, 0
43305.328298, 0
43305.348844, 0
43305.369317, 0
43305.389790, 0
43305.410254, 0
43305.430722, 0
43305.451190, 0
43305.471660, 0
43305.492130, 0
43305.512600, 0
43305.533092, 0
43305.553575, 0
43305.574046, 0
43305.594515, 0
43305.614985, 0
43305.635480, 0
43305.655960, 0
43305.676432, 0
43305.696961, 0
43305.717431, 0
43305.737895, 0
43305.758367, 0
43305.778857, 0
43305.799324, 0
43305.819795, 0
43305.840277, 0
43305.860745, 0
43305.881212, 0
43305.901682, 0
43305.922186, 0
43305.942663, 0
43305.963160, 0
43305.983661, 0
43306.004176, 0
43306.024675, 0
43306.045170, 0
43306.065665, 0
43306.086164, 0
43306.106657, 0
43306.127148, 0
43306.147654, 0
43306.168151, 0
43306.188638, 0
43306.209127, 0
43306.229631, 0
43306.250121, 0
43306.270619, 0
43306.291094, 0
43306.311565, 0
43306.332110, 0
43306.352576, 0
43306.373042, 0
43306.393508, 0
43306.413976, 0
43306.434440, 0
43306.454903, 0
43306.475369, 0
43306.495848, 0
43306.516345, 0
43306.536817, 0
43306.557293, 0
